Class,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,-2.291251,-3.9001546,-8.736442,0.067807965,0.023887748,0.010988361,-2.44448,-4.292804,-8.980651,-0.077414095,-0.016348086,-0.013792649,-2.363959217,-4.073653525,-8.868637253,-0.007990235,-0.001054253,0.0003321,-2.3582888,-4.0581717,-8.882488,-0.01452895,-0.002758499,0.00112925,0.035283715,0.10512586,0.060624504,0.032708339,0.006895146,0.005216158,0.001244941,0.011051446,0.003675331,0.001069835,4.75E-05,2.72E-05,-0.330536865,-0.250008881,0.318866429,0.22111677,0.990800259,-0.370921465,-0.875866441,-1.1831512,-1.03548141,-0.826222887,1.11362666,-0.54583759,-0.014925687,-0.025806284,-0.006835831,-4.093538896,-6.540313784,15.70659318
NoMove,0.50757074,-4.5418005,-10.081984,0.047013324,0.036956202,0.006779939,0.32321724,-4.865018,-10.33098,-0.04571562,-0.026328636,-0.014803522,0.420293285,-4.705969822,-10.25002093,0.00080522,0.003820899,-0.000806516,0.4237737,-4.6950297,-10.25676,0.001914548,0.003781626,-0.000548,0.027132915,0.069853447,0.048033538,0.017542828,0.006796686,0.003206104,0.000736195,0.004879504,0.002307221,0.000307751,4.62E-05,1.03E-05,-1.012497132,-0.159316506,0.676650813,-0.312299569,0.388185198,-0.956802556,2.257121357,-0.701876569,0.217471241,-0.669953671,4.712560397,2.413271637,0.064557097,-0.014843582,-0.004686189,21.78638051,1.778818611,-3.975253229
NoMove,3.7301662,-4.3718123,-7.9607205,0.03689832,0.020690199,0.010721899,3.5649664,-4.795586,-8.281544,-0.04623797,-0.022743184,-0.013526187,3.658279715,-4.57576548,-8.13351394,-0.005250438,-0.002789623,-0.000150623,3.6607344,-4.5633483,-8.137892,-0.012130779,-0.003557887,0.00033,0.035736334,0.102005456,0.075487204,0.020712646,0.009662369,0.004482321,0.001277086,0.010405113,0.005698318,0.000429014,9.34E-05,2.01E-05,-0.258737388,-0.144100725,0.209178323,0.349958194,0.34851391,-0.676983485,-0.551067265,-0.986909082,-0.743397299,-1.091588166,-0.766909304,0.648035584,0.009768617,-0.022292545,-0.009281008,-3.944936382,-3.463682668,-29.75863221
NoMove,0.5530606,-4.8338933,-9.962274,0.12588622,0.040153753,0.012242421,0.29209262,-5.1259856,-10.283096,-0.058639053,-0.020599691,-0.013471209,0.443383472,-4.953381515,-10.14990301,0.000802136,0.007069489,-0.000508357,0.44532153,-4.948815,-10.156203,-0.002548698,0.006446248,-0.000548,0.048025012,0.061065861,0.047354843,0.023110213,0.009779647,0.003939998,0.002306402,0.003729039,0.002242481,0.000534082,9.56E-05,1.55E-05,-0.313224621,-0.486726257,0.882036436,1.291105133,0.469492993,0.149356851,-0.331794815,-0.283849294,1.717323556,4.552508512,1.189216646,0.991487714,0.108314846,-0.012328116,-0.004665546,28.81083606,1.383359813,-7.750457254
NoMove,1.412579,-6.361394,-8.856153,0.042083766,0.023499848,0.011309802,1.2138603,-6.6103907,-9.13388,-0.04984579,-0.028327106,-0.011739203,1.298433584,-6.496479704,-9.000746811,-0.000618247,0.001240132,0.000305334,1.2952632,-6.495469,-8.9998045,-0.000683,0.002049619,0.000785,0.028572756,0.044728746,0.048012034,0.016451953,0.008683447,0.003435157,0.000816402,0.002000661,0.002305155,0.000270667,7.54E-05,1.18E-05,0.739955719,0.044898507,0.067756267,-0.061883154,-0.448799083,-0.586736535,1.566699034,-0.310137702,-0.200577525,-0.455729833,0.629208033,1.289492998,0.022005559,-0.006885074,-0.005334228,-26.61062727,7.002031287,11.25050439
NoMove,-0.01436521,-7.419631,-6.591237,0.025973355,0.0164268,0.010721899,-0.1364695,-7.606379,-6.739678,-0.030516697,-0.025141347,-0.009262787,-0.074575603,-7.509050591,-6.66939173,-0.002292701,-0.002125142,-0.000158758,-0.076614454,-7.513005,-6.670246,-0.002271672,-0.001959112,6.34E-05,0.020376642,0.027534231,0.027796744,0.009774468,0.007083973,0.003073517,0.000415208,0.000758134,0.000772659,9.55E-05,5.02E-05,9.45E-06,0.0821332,0.215213357,0.266516354,0.052674164,-0.622629062,-0.219470744,0.654764202,0.408834164,-0.104959837,0.015138614,1.165458975,1.075042169,-0.273234701,-0.003666806,-0.004167808,-4.263298315,-3.333411748,-19.35972423
NoMove,1.541866,-5.793968,-9.155427,0.033423737,0.026297702,0.008511945,1.3790601,-6.181829,-9.500193,-0.03798821,-0.006876877,-0.007742268,1.469049372,-6.00484678,-9.335055451,-0.005030028,0.005302146,0.001129686,1.472434,-6.007052,-9.332599,-0.00707856,0.004714241,0.001583918,0.026653694,0.083850847,0.066721317,0.015016041,0.005685752,0.003039397,0.000710419,0.007030965,0.004451734,0.000225481,3.23E-05,9.24E-06,-0.28407323,0.090018296,-0.029442004,0.486430089,0.998070727,-0.574454759,0.387982699,-0.752248586,-0.524107484,-0.305969962,1.629463066,0.267198228,0.018143498,-0.013963861,-0.007147394,-2.985279657,1.072349187,2.690480354
NoMove,0.6464345,-5.9926867,-8.166622,0.027098317,0.003368913,0.008092648,0.545878,-6.26802,-8.374918,-0.02805942,-0.017948085,-0.003365237,0.604606494,-6.14480939,-8.274335739,-0.000583755,-0.005929511,0.003190012,0.60812724,-6.136339,-8.279149,0.000719,-0.005957273,0.003029862,0.021074716,0.065010658,0.04897782,0.013091816,0.004247574,0.002443892,0.000444144,0.004226386,0.002398827,0.000171396,1.80E-05,5.97E-06,-0.376080414,-0.131544363,0.276306781,-0.106317877,0.043333508,-0.068844917,-0.566137692,-0.665549366,-0.685120821,-0.931971538,-0.534673935,-0.565089512,0.034856913,-0.010579768,-0.005919245,-22.42688569,-0.716344766,0.766107462
NoMove,0.8475474,-8.192958,-5.9759274,0.041753754,0.014826799,0.012888974,0.7469909,-8.317456,-6.1219735,-0.03605329,-0.02487611,-0.012424962,0.798894705,-8.25397238,-6.053753921,-0.003229313,-0.007362795,0.003183276,0.79966336,-8.255207,-6.0525417,-0.00434425,-0.008088974,0.003562787,0.018817167,0.021823837,0.023220626,0.012299178,0.007783327,0.003924572,0.000354086,0.00047628,0.000539197,0.00015127,6.06E-05,1.54E-05,0.043006337,0.218308222,-0.082713124,0.409585412,0.270120667,-0.683755943,-0.582892657,0.158284215,0.101046053,0.670108293,-0.10635591,0.612497332,0.023554002,-0.00264404,-0.00383574,-3.80860561,-1.05711581,1.232871987
NoMove,0.8810662,-8.803479,-4.9200845,0.04228668,0.008165238,0.013421899,0.7613561,-8.944737,-5.080496,-0.057903226,-0.025142571,-0.006562787,0.808229566,-8.865557709,-4.992860615,-0.002937885,-0.007306978,0.002758899,0.80684596,-8.863335,-4.9943047,-0.002212557,-0.007023124,0.002496937,0.019589785,0.023120771,0.028760792,0.01320358,0.00581697,0.004181527,0.00038376,0.00053457,0.000827183,0.000174335,3.38E-05,1.75E-05,0.519130474,-0.583032685,-0.202234377,-0.419082654,-0.342115035,0.123217958,0.341940819,1.072303926,0.435417411,2.105242134,0.131914076,-0.561950088,0.024237897,-0.002607932,-0.005760383,-4.494247198,-0.796084266,1.515650769
NoMove,-3.9791632,-6.519411,-6.181829,0.034825727,0.016692037,0.021149311,-4.1635165,-6.742072,-6.38773,-0.04751118,-0.026208421,-0.015622512,-4.065621474,-6.616026059,-6.293575056,-0.005784275,-0.007301932,0.003669364,-4.0677485,-6.6056023,-6.2991447,-0.009939971,-0.008888362,0.003029862,0.045495417,0.055551451,0.042915422,0.017884707,0.008009962,0.007739253,0.002069833,0.003085964,0.001841733,0.000319863,6.42E-05,5.99E-05,-0.054968908,-0.460326134,0.683624416,0.34540257,0.604685717,-0.017056422,-0.864833049,-0.822807797,-0.178599623,-0.409972066,0.046678563,-0.791023662,-0.011190274,-0.008396498,-0.006818926,-3.091953066,-1.096964674,2.109154185
NoMove,0.4141969,-7.101202,-7.1993647,0.031628177,0.014560336,0.016352987,0.2753332,-7.2664022,-7.398083,-0.040316697,-0.029938897,-0.008960949,0.338905549,-7.183799876,-7.304308707,-0.004350706,-0.006639414,0.003398412,0.33877954,-7.180211,-7.3071036,-0.005410108,-0.007023124,0.003296324,0.026219664,0.036362324,0.044518825,0.013286231,0.008273223,0.004680791,0.000687471,0.001322219,0.001981926,0.000176524,6.84E-05,2.19E-05,0.032418296,-0.20076685,0.342459629,0.014864896,0.0546185,0.049914667,-0.51512797,-0.769335659,-0.725365865,-0.831145668,-0.341332845,0.056457747,0.077365696,-0.005061712,-0.006094872,-3.053810615,-1.246077364,1.377346511
NoMove,0.80924016,-7.0581064,-7.091625,0.0747951,0.03720965,0.037137058,0.50517654,-7.443573,-7.501034,-0.061100762,-0.03660046,-0.041202907,0.65223599,-7.258214023,-7.290775192,-0.005788482,-0.003608196,0.00315804,0.6536171,-7.2783732,-7.2831616,-0.01393691,-0.003559112,0.002097244,0.071649984,0.109302092,0.113615399,0.032878407,0.012218461,0.010429847,0.00513372,0.011946947,0.012908459,0.00108099,0.000149291,0.000108782,-0.007693039,0.199856386,-0.106475858,0.772169358,0.153748984,0.246872104,-0.877614797,-1.455112018,-1.468268868,-0.219913625,0.167461201,3.095595235,0.109852852,-0.015059089,-0.015583446,-5.679970356,-3.386307392,3.302633016
NoMove,1.970428,-8.738836,-3.9121256,0.043293417,0.02522006,0.01844931,1.7381904,-8.92319,-4.333505,-0.03478009,-0.02967121,-0.019654823,1.842970779,-8.819145267,-4.135411306,-0.001611684,-0.001894023,0.000197466,1.8435353,-8.815451,-4.1395745,-0.010265541,-0.001692649,-0.000203,0.048161454,0.040415844,0.087441191,0.018942893,0.007731454,0.006865166,0.002319526,0.00163344,0.007645962,0.000358833,5.98E-05,4.71E-05,0.159735751,-0.24998828,0.118232938,0.363063229,-0.075035563,-0.115331996,-0.812898473,-0.577570936,-0.442031451,-1.290650842,1.343657893,0.139756442,0.026132511,-0.004582739,-0.021144497,-11.75348066,-4.082027244,34.76634371
NoMove,0.33518824,-7.967903,-5.566519,0.07953231,0.036145024,0.014718836,0.1388637,-8.310274,-6.126762,-0.046770904,-0.024874885,-0.016190812,0.238260872,-8.11914874,-5.894413653,0.00310302,8.76E-05,0.000148659,0.23702596,-8.092402,-5.932832,-0.003071052,-0.001692649,0.000596,0.03757163,0.091661982,0.138800599,0.029693585,0.010945362,0.006067918,0.001411627,0.008401919,0.019265606,0.000881709,0.000119801,3.68E-05,-0.005321226,-0.46072188,0.507089767,0.476023448,0.621866703,-0.116680419,-0.200082791,-0.904823626,-0.772993713,-0.827654408,0.632920441,-0.140625992,0.157691145,-0.011289605,-0.023547821,9.569253224,124.9264167,40.81757841
NoMove,1.1348516,-7.0724716,-7.2448545,0.03296049,0.032946248,0.009424961,0.89543146,-7.299921,-7.4603324,-0.040583152,-0.038199235,-0.0100268,0.98498718,-7.182287739,-7.368720231,-0.005089223,-0.001192366,0.000662531,0.9840169,-7.1826053,-7.3765354,-0.006209496,-0.001693874,0.000898,0.036282655,0.037193531,0.043243397,0.014878815,0.011948669,0.00393978,0.001316431,0.001383359,0.001869991,0.000221379,0.000142771,1.55E-05,0.71562409,-0.249213305,0.522141245,0.179708232,0.097732446,-0.396397325,1.495522238,0.361312299,-0.214872043,-0.450338917,0.793559847,-0.114067206,0.036835663,-0.005178507,-0.005868509,-2.92359254,-10.02097216,5.946562153
NoMove,-2.2098482,-4.197036,-8.602366,0.080065235,0.018292036,0.012320673,-2.3343468,-4.572925,-8.863335,-0.1149853,-0.020611487,-0.012460337,-2.262056852,-4.376928373,-8.740653148,0.000836405,-0.002631145,-0.000407545,-2.2601264,-4.3646297,-8.740033,0.009452681,-0.002758499,-0.000736,0.024428531,0.108485974,0.061083465,0.038614264,0.008000648,0.00485559,0.000596753,0.011769207,0.00373119,0.001491061,6.40E-05,2.36E-05,-0.372659326,-0.156655022,0.135810832,-0.536595872,0.198445873,0.305346,0.102891371,-1.252082456,-0.793048291,0.110134962,-0.616402209,-0.133061025,-0.010799256,-0.024785869,-0.006988433,46.16695432,-3.040747064,-11.91424993
NoMove,-0.076614454,-4.8698063,-9.995792,0.029959725,0.04108637,0.006380245,-0.24899697,-5.0637364,-10.146626,-0.03492389,-0.019667072,-0.010540121,-0.175905778,-4.974077487,-10.07308196,-0.002316598,0.005766492,-0.000614241,-0.17477672,-4.972757,-10.0748005,-0.002282238,0.005380398,-0.000548,0.028290034,0.032523796,0.025296604,0.010749856,0.008642661,0.003020624,0.000800326,0.001057797,0.000639918,0.000115559,7.47E-05,9.12E-06,0.404652915,0.141457173,0.08422684,-0.040091214,0.566176102,-0.581643047,0.464985404,-0.012563491,-0.189475337,0.041245781,1.53408455,0.611169193,-0.16082493,-0.006538659,-0.002511307,-4.640363938,1.498772679,-4.917655738
NoMove,4.039018,-4.474763,-7.6231384,0.074735984,0.06652175,0.010988361,3.5194764,-5.0996494,-8.279149,-0.06568974,-0.05898208,-0.014592037,3.79704511,-4.769363146,-7.976673594,-0.004524259,-0.005535315,0.000198863,3.799598,-4.745308,-7.9990277,-0.015594793,-0.006222511,0.000596,0.156287647,0.189021677,0.185142522,0.031464465,0.025363333,0.004358675,0.024425829,0.035729194,0.034277753,0.000990013,0.000643299,1.90E-05,-0.108018378,-0.060323551,0.137760518,0.72169568,0.275358322,-0.58375552,-1.394203967,-1.454048091,-1.389848612,-0.499025008,-0.439786574,0.889805252,0.041160335,-0.039632477,-0.023210492,-6.954611546,-4.582093714,21.91797921
NoMove,0.78290397,-4.7141833,-10.055647,0.06753094,0.02376631,0.010377183,0.6799533,-5.011064,-10.33098,-0.07409387,-0.019800304,-0.008141958,0.732736593,-4.821211601,-10.21116932,-0.002409997,0.00566061,-0.000136573,0.7326257,-4.807557,-10.218452,-0.002015773,0.00564686,-0.000148,0.020043374,0.064640003,0.04916023,0.02434924,0.007357403,0.003836087,0.000401737,0.00417833,0.002416728,0.000592885,5.41E-05,1.47E-05,-0.02142035,-1.032469272,0.784973814,-0.172876314,-0.312271763,0.42523415,-0.512225562,0.501488103,0.63250563,0.066717267,0.040713792,-0.231183738,0.027354133,-0.013407419,-0.004814358,-10.10343261,1.299754616,-28.08809426
NoMove,1.5035586,-6.691794,-8.542512,0.027161868,0.023366613,0.009178094,1.340753,-6.9168487,-8.738836,-0.03718882,-0.013538441,-0.006409955,1.412868835,-6.819044371,-8.649860024,-0.002169764,0.004968934,0.000879776,1.4149733,-6.8174894,-8.65025,-0.003614547,0.005247166,0.001050993,0.028881521,0.035152614,0.041785789,0.012695439,0.00577759,0.002826275,0.000834142,0.001235706,0.001746052,0.000161174,3.34E-05,7.99E-06,0.015387625,0.039046938,0.209698136,0.001135863,-0.199436242,0.043544569,0.099293899,0.240464288,-0.452427339,-0.745793639,0.384369213,-0.112086617,0.020441757,-0.005155065,-0.004830805,-5.851068883,1.162742356,3.212492319
NoMove,0.01436521,-7.323863,-6.6630635,0.033167843,0.010831087,0.012320673,-0.11971009,-7.5441294,-6.8330517,-0.033447776,-0.020345023,-0.009262787,-0.045318458,-7.429076751,-6.746366537,-0.000284977,-0.002180943,-0.000587626,-0.045489833,-7.4280108,-6.7492547,-0.00014,-0.001426187,-0.000736,0.023467446,0.029732285,0.031949,0.011345514,0.004677841,0.003826924,0.000550721,0.000884009,0.001020739,0.000128721,2.19E-05,1.46E-05,-0.30010356,0.125742696,0.128075466,0.010340231,-0.692241909,0.495367746,0.325665472,1.069600602,-0.589169831,-0.270439983,1.105618942,0.080593887,-0.517834173,-0.004002151,-0.004735734,-39.81197756,-2.144871204,-6.512521054
NoMove,1.4652514,-5.2528787,-9.696517,0.05434104,0.047881164,0.009311332,1.1947067,-5.535394,-9.94312,-0.045582388,-0.038585916,-0.012405359,1.294159293,-5.396946456,-9.825914718,0.002226729,0.004222696,0.00049606,1.2808979,-5.3941364,-9.828198,0.000782,0.003715007,0.001783765,0.05728682,0.059290388,0.049138166,0.016871925,0.013147379,0.004802238,0.00328178,0.00351535,0.002414559,0.000284662,0.000172854,2.31E-05,1.083705195,-0.188945089,0.155313984,0.35858936,0.4789947,-0.667544102,0.59549573,-0.963273653,-0.716095449,-0.140821443,2.983026982,-0.235783221,0.044265664,-0.010985914,-0.005000874,7.577000717,3.113503468,9.680764986
NoMove,0.8882488,-6.3685765,-7.8146744,0.04601715,0.004434763,0.009158499,0.7469909,-6.6175733,-8.00621,-0.05177458,-0.02807366,0.000632,0.838366261,-6.535996606,-7.884784105,-0.008453666,-0.010218704,0.004833112,0.8439561,-6.5601125,-7.8649526,-0.009806736,-0.010220674,0.0048951,0.028060467,0.063510184,0.0510017,0.020662312,0.006742606,0.001443744,0.00078739,0.004033543,0.002601173,0.000426931,4.55E-05,2.08E-06,-1.180906773,0.823782993,-0.708069284,0.44124335,-0.062275733,-0.028642109,1.287629871,-0.61116753,-0.778676419,-0.405235677,-0.81167011,0.213997787,0.033470416,-0.009716985,-0.00646837,-2.44418374,-0.659829827,0.298719227
NoMove,0.5410896,-7.776367,-6.373365,0.08625299,0.021221898,0.023014547,0.33518824,-8.018182,-6.5265937,-0.08375006,-0.04432787,-0.015089587,0.428867049,-7.905895887,-6.448764561,-0.005134104,-0.008920058,0.004252216,0.4285621,-7.905654,-6.4499793,-0.005410108,-0.008621899,0.004362175,0.0368393,0.032702997,0.030711453,0.018821714,0.011120756,0.007175818,0.001357134,0.001069486,0.000943193,0.000354257,0.000123671,5.15E-05,-0.096872514,0.109699323,0.081509042,0.123760985,-0.159904311,0.123127997,-0.300710884,0.877868868,-0.676310369,2.476770637,-0.151115779,-0.239514231,0.085899115,-0.004136533,-0.004762378,-3.666017446,-1.246713429,1.687547896
NoMove,0.91697925,-8.7532015,-4.8602295,0.101441346,0.0063,0.023813935,0.7206547,-9.002198,-5.0613422,-0.089878716,-0.03233706,-0.011359112,0.818161725,-8.884804532,-4.948978711,-0.003136755,-0.00758073,0.00344806,0.81163436,-8.884883,-4.9464207,-0.003811333,-0.007289587,0.003296324,0.038790677,0.036502665,0.041111557,0.019657315,0.005768164,0.0052204,0.001504717,0.001332445,0.00169016,0.00038641,3.33E-05,2.73E-05,0.113989533,0.210198677,-0.099842083,0.376707735,-0.505638035,0.459872965,-0.583515109,1.116755426,-0.561352247,4.719334302,0.789154931,1.327100962,0.047411991,-0.004108438,-0.008307079,-6.266768346,-0.760898167,1.514010962
NoMove,2.1308396,-6.6654577,-7.4387846,0.03615804,0.018290812,0.019816998,1.9847932,-6.811504,-7.627927,-0.025661249,-0.057917457,-0.0078951,2.049013232,-6.739637577,-7.525127023,-0.004963846,-0.01032249,0.004486143,2.0470424,-6.7444663,-7.524976,-0.008074733,-0.009954211,0.004095712,0.031206948,0.031940694,0.034354476,0.011193528,0.01331866,0.004727042,0.000973874,0.001020208,0.00118023,0.000125295,0.000177387,2.23E-05,0.278541543,0.24336975,-0.016167814,0.843689093,-0.291332349,0.275511579,-0.418206215,-0.84057719,-0.332591215,0.376471183,-0.214819295,0.070372316,0.015230232,-0.00473923,-0.004565302,-2.255011307,-1.290256521,1.053698423
NoMove,0.6440403,-6.9360023,-7.309498,0.034292802,0.0063,0.011023737,0.545878,-7.132327,-7.548918,-0.0373856,-0.02487611,-0.006829249,0.592680857,-7.037508761,-7.442088595,-0.003337026,-0.008567203,0.003297162,0.59136784,-7.03177,-7.4495585,-0.004211023,-0.008355437,0.003562787,0.017600456,0.041148389,0.046961827,0.015774811,0.006158766,0.003377336,0.000309776,0.00169319,0.002205413,0.000248845,3.79E-05,1.14E-05,0.182534945,-0.240460206,0.579085953,0.070207841,-0.140034977,-0.559548336,-0.143642948,-0.574921071,0.086931851,-0.894890538,-0.338841011,0.236564119,0.029696346,-0.005847011,-0.006310302,-4.72720651,-0.718877105,1.024316137
NoMove,0.91458505,-7.2424603,-6.9958572,0.051879328,0.02681761,0.025945636,0.78290397,-7.457938,-7.3525934,-0.050175805,-0.033935837,-0.015622512,0.84367635,-7.361920711,-7.141006517,-0.003177428,-0.005161261,0.002951601,0.842759,-7.37055,-7.129933,-0.005143645,-0.005157887,0.0027634,0.020633283,0.052321851,0.067234391,0.021114909,0.009273748,0.00714599,0.000425732,0.002737576,0.004520463,0.000445839,8.60E-05,5.11E-05,0.17527324,0.301984439,-0.439180105,0.246714993,-0.033042271,0.375360302,0.007437717,-1.068686359,-0.327294844,-0.545414816,0.516692024,0.389776926,0.024456396,-0.007107092,-0.009415254,-6.645284195,-1.796798998,2.421055575
NoMove,2.291251,-8.678981,-4.1180267,0.038763553,0.026552374,0.015251761,2.1212628,-8.853758,-4.4675803,-0.035313014,-0.02114441,-0.02578346,2.206695416,-8.773574671,-4.307448662,0.000303479,-0.000821719,0.000976379,2.2050598,-8.7711575,-4.321534,-0.007734147,-0.001159724,0.001395712,0.029063757,0.040737559,0.082371841,0.021732153,0.00716085,0.007334022,0.000844702,0.001659549,0.00678512,0.000472286,5.13E-05,5.38E-05,-0.068325925,-0.043481431,0.312910025,0.229823492,0.238213275,-0.485146476,-0.366090174,-1.098567663,-0.881033699,-1.540623287,0.322562867,0.335939439,0.013170715,-0.004643211,-0.019123116,71.61002574,-8.714478906,7.511453582
NoMove,0.17956513,-8.073248,-5.544971,0.060613476,0.01536095,0.005659112,0.076614454,-8.341399,-5.9926867,-0.06755498,-0.0198121,-0.007664012,0.120372901,-8.167045337,-5.847169779,5.78E-05,-0.001597831,-0.000592107,0.11252748,-8.130709,-5.9041014,-0.002538127,-0.002492036,-0.00047,0.026726797,0.081517257,0.124746768,0.0301334,0.006698374,0.002494008,0.000714322,0.006645063,0.015561756,0.000908022,4.49E-05,6.22E-06,0.483146761,-0.757269985,0.828292713,-0.151864113,0.327349155,-0.113589516,-0.913090142,-0.813312671,-0.659819366,-0.465109915,-0.264885628,-0.172500003,0.22203334,-0.009981242,-0.021334556,521.544303,-4.192166507,-4.212086287
NoMove,1.376666,-7.0485296,-7.053318,0.043352526,0.031880397,0.028343799,1.0989386,-7.3071036,-7.4148426,-0.040583152,-0.038998622,-0.034274884,1.248344345,-7.164973844,-7.298454248,-0.004128278,-0.004394399,0.002902516,1.2521675,-7.156269,-7.314286,-0.006742421,-0.005424349,0.003029862,0.048673404,0.049954361,0.061304955,0.018194708,0.010861822,0.00889563,0.0023691,0.002495438,0.003758298,0.000331047,0.000117979,7.91E-05,-0.403855874,-0.554880817,1.029713207,0.241187785,0.459297546,-0.53674287,1.192302999,-0.209900088,1.521679268,-0.951004409,0.881139365,2.783726612,0.038990367,-0.006972023,-0.008399718,-4.407336237,-2.471742661,3.064799522
NoMove,-2.7365725,-3.8163576,-8.437167,0.067807965,0.027085297,0.016850537,-2.896984,-4.06296,-8.628703,-0.08807258,-0.03500046,-0.013526187,-2.816826182,-3.932362888,-8.540041885,-0.002676412,-0.002984279,0.000627164,-2.8179753,-3.9312792,-8.5473,-0.006535066,0.000173,-0.000203,0.03088194,0.047277017,0.035847011,0.032414624,0.013895276,0.00540004,0.000953694,0.002235116,0.001285008,0.001050708,0.000193079,2.92E-05,-0.012598476,-0.374377293,0.276760292,0.000811626,-0.408306403,0.436136373,-0.200680462,-0.153061518,-0.444556837,-0.316931742,-0.709880596,0.236273906,-0.010963381,-0.012022547,-0.004197522,-12.1112258,-4.656158236,8.610256802
NoMove,0.11252748,-4.876989,-9.9790325,0.029160338,0.03162695,0.008378713,-0.088585466,-5.073313,-10.141838,-0.034390964,-0.014204597,-0.009341043,0.005098389,-4.983545911,-10.07770152,-0.00115468,0.003983722,-0.000502604,0.004788403,-4.9823337,-10.081984,-0.001216385,0.004048089,-0.000281,0.03872743,0.036287819,0.026298258,0.010205335,0.006682817,0.002916014,0.001499814,0.001316806,0.000691598,0.000104149,4.47E-05,8.50E-06,0.022110074,-0.03833678,0.721581113,-0.045789919,0.491093353,-0.200786988,-0.515384002,-0.365988636,0.853204786,0.347586919,1.334851128,0.242711104,7.596012429,-0.007281526,-0.002609549,-8.838235321,1.677531071,-5.801808669
NoMove,3.5290532,-4.5202527,-8.0924015,0.059547625,0.030016385,0.008856661,3.3758245,-4.8745947,-8.394072,-0.059827562,-0.025141347,-0.01832251,3.454084498,-4.662735515,-8.270242943,-0.001664136,-0.002225838,0.000244864,3.454833,-4.654328,-8.279149,0.000393,-0.001959112,0.00112925,0.027448365,0.085561903,0.06283611,0.018329694,0.008728259,0.004907143,0.000753413,0.007320839,0.003948377,0.000335978,7.62E-05,2.41E-05,-0.332664127,-0.543106751,0.689548256,-0.403452467,0.374517492,-0.996308403,0.357423782,-0.602572433,0.203916609,0.521889611,0.675325425,1.366699697,0.00794664,-0.018350152,-0.007597855,-11.01454116,-3.921336862,20.0402803
NoMove,0.80205756,-4.747702,-10.055647,0.030226188,0.018303828,0.006380245,0.6847417,-4.9679685,-10.292673,-0.051311333,-0.006343951,-0.007209339,0.733026419,-4.841242229,-10.1930666,-0.001959258,0.005767898,4.08E-05,0.7302315,-4.831499,-10.196905,-0.001616079,0.00564686,0.000118,0.0196207,0.052994084,0.039830601,0.0167088,0.004134071,0.002174884,0.000384972,0.002808373,0.001586477,0.000279184,1.71E-05,4.73E-06,0.638790349,-0.299686048,0.374438118,-0.605677078,0.171796103,-0.12046656,0.633628727,-1.06038807,-0.396685148,0.270646908,0.005543396,-0.06116153,0.026766702,-0.010946381,-0.003907617,-8.528125673,0.716737869,53.26004983
NoMove,1.8579005,-6.5337763,-8.678981,0.035555437,0.025498318,0.008378713,1.7046716,-6.7133417,-8.872911,-0.042518068,-0.013271971,-0.010273662,1.789441474,-6.616610761,-8.771790371,-0.003512736,0.004793907,0.00117092,1.7908629,-6.612785,-8.774749,-0.004147474,0.005247166,0.001583918,0.022854072,0.032581248,0.037824003,0.012860697,0.006053828,0.002804875,0.000522309,0.001061538,0.001430655,0.000165398,3.66E-05,7.87E-06,-0.057702611,-0.279062046,0.172047288,0.111156282,-0.13218826,-0.849898235,0.538481495,-0.044022518,-0.22844241,-0.114345418,0.669545086,1.5257579,0.012771623,-0.00492416,-0.004312005,-3.661162212,1.26281713,2.395444675
NoMove,0.24660277,-7.314286,-6.600814,0.04169464,0.020157274,0.011521285,0.10534488,-7.560889,-6.7827735,-0.038777027,-0.02647366,-0.011927412,0.181006688,-7.435198344,-6.696481484,1.35E-05,-0.002231447,-0.001063896,0.18076223,-7.4363904,-6.6989765,-0.000939,-0.001959112,-0.000736,0.023865147,0.034040884,0.033451387,0.012780753,0.008104309,0.004058249,0.000569545,0.001158782,0.001118995,0.000163348,6.57E-05,1.65E-05,-0.024641127,-0.138652532,0.268241344,0.447404204,-0.229186622,-0.225856851,0.112862695,1.355834863,0.026522807,0.594893883,0.083559937,0.130909298,0.131846766,-0.004578342,-0.004995368,949.7175829,-3.631863035,-3.814517895
