Class,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_Mode,ay_Mode,az_Mode,gx_Mode,gy_Mode,gz_Mode,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,1.2066777,-4.7285485,-9.363723,0.35690922,0.21561928,0.12762067,-0.14604631,-6.184223,-10.0987425,-0.31084576,-0.18593967,-0.104468144,0.423206654,-5.447844698,-9.814606482,-0.0042211,0.008565748,-6.67E-05,0.40222588,-5.424064,-9.82341,-0.009476723,0.00717902,-0.002146554,0.37349546,-5.3606176,-9.7803135,-0.02626386,0.003648387,-0.000681,0.219178512,0.222195003,0.136580604,0.079041572,0.053192897,0.036401291,0.04803922,0.049370619,0.018654261,0.00624757,0.002829484,0.001325054,0.334282521,-0.380018292,0.409906209,-0.015419549,0.269768177,0.594135574,0.763232356,0.108184284,-0.48684597,2.619385052,2.602545966,1.986688143,0.517899495,-0.040785855,-0.013916055,-18.72534744,6.209953702,-545.3793042
NoMove,-2.7365725,-3.8163576,-8.437167,0.067807965,0.027085297,0.016850537,-2.896984,-4.06296,-8.628703,-0.08807258,-0.03500046,-0.013526187,-2.816826182,-3.932362888,-8.540041885,-0.002676412,-0.002984279,0.000627164,-2.8179753,-3.9312792,-8.5473,-0.006535066,0.000173,-0.000203,-2.815581,-3.9504328,-8.568848,-0.017992957,0.0015049,-0.0020683,0.03088194,0.047277017,0.035847011,0.032414624,0.013895276,0.00540004,0.000953694,0.002235116,0.001285008,0.001050708,0.000193079,2.92E-05,-0.012598476,-0.374377293,0.276760292,0.000811626,-0.408306403,0.436136373,-0.200680462,-0.153061518,-0.444556837,-0.316931742,-0.709880596,0.236273906,-0.010963381,-0.012022547,-0.004197522,-12.1112258,-4.656158236,8.610256802
NoMove,0.11252748,-4.876989,-9.9790325,0.029160338,0.03162695,0.008378713,-0.088585466,-5.073313,-10.141838,-0.034390964,-0.014204597,-0.009341043,0.005098389,-4.983545911,-10.07770152,-0.00115468,0.003983722,-0.000502604,0.004788403,-4.9823337,-10.081984,-0.001216385,0.004048089,-0.000281,-0.019153614,-4.9895163,-10.086772,-0.004147474,0.005380398,-0.000415,0.03872743,0.036287819,0.026298258,0.010205335,0.006682817,0.002916014,0.001499814,0.001316806,0.000691598,0.000104149,4.47E-05,8.50E-06,0.022110074,-0.03833678,0.721581113,-0.045789919,0.491093353,-0.200786988,-0.515384002,-0.365988636,0.853204786,0.347586919,1.334851128,0.242711104,7.596012429,-0.007281526,-0.002609549,-8.838235321,1.677531071,-5.801808669
NoMove,3.5290532,-4.5202527,-8.0924015,0.059547625,0.030016385,0.008856661,3.3758245,-4.8745947,-8.394072,-0.059827562,-0.025141347,-0.01832251,3.454084498,-4.662735515,-8.270242943,-0.001664136,-0.002225838,0.000244864,3.454833,-4.654328,-8.279149,0.000393,-0.001959112,0.00112925,3.454833,-4.572925,-8.281544,0.000393,-0.001959112,0.003260949,0.027448365,0.085561903,0.06283611,0.018329694,0.008728259,0.004907143,0.000753413,0.007320839,0.003948377,0.000335978,7.62E-05,2.41E-05,-0.332664127,-0.543106751,0.689548256,-0.403452467,0.374517492,-0.996308403,0.357423782,-0.602572433,0.203916609,0.521889611,0.675325425,1.366699697,0.00794664,-0.018350152,-0.007597855,-11.01454116,-3.921336862,20.0402803
NoMove,0.80205756,-4.747702,-10.055647,0.030226188,0.018303828,0.006380245,0.6847417,-4.9679685,-10.292673,-0.051311333,-0.006343951,-0.007209339,0.733026419,-4.841242229,-10.1930666,-0.001959258,0.005767898,4.08E-05,0.7302315,-4.831499,-10.196905,-0.001616079,0.00564686,0.000118,0.7254431,-4.7860093,-10.228029,-0.001749311,0.005380398,0.000118,0.0196207,0.052994084,0.039830601,0.0167088,0.004134071,0.002174884,0.000384972,0.002808373,0.001586477,0.000279184,1.71E-05,4.73E-06,0.638790349,-0.299686048,0.374438118,-0.605677078,0.171796103,-0.12046656,0.633628727,-1.06038807,-0.396685148,0.270646908,0.005543396,-0.06116153,0.026766702,-0.010946381,-0.003907617,-8.528125673,0.716737869,53.26004983
NoMove,1.8579005,-6.5337763,-8.678981,0.035555437,0.025498318,0.008378713,1.7046716,-6.7133417,-8.872911,-0.042518068,-0.013271971,-0.010273662,1.789441474,-6.616610761,-8.771790371,-0.003512736,0.004793907,0.00117092,1.7908629,-6.612785,-8.774749,-0.004147474,0.005247166,0.001583918,1.7956513,-6.603208,-8.784326,0.003180245,0.006313017,0.003049462,0.022854072,0.032581248,0.037824003,0.012860697,0.006053828,0.002804875,0.000522309,0.001061538,0.001430655,0.000165398,3.66E-05,7.87E-06,-0.057702611,-0.279062046,0.172047288,0.111156282,-0.13218826,-0.849898235,0.538481495,-0.044022518,-0.22844241,-0.114345418,0.669545086,1.5257579,0.012771623,-0.00492416,-0.004312005,-3.661162212,1.26281713,2.395444675
NoMove,0.24660277,-7.314286,-6.600814,0.04169464,0.020157274,0.011521285,0.10534488,-7.560889,-6.7827735,-0.038777027,-0.02647366,-0.011927412,0.181006688,-7.435198344,-6.696481484,1.35E-05,-0.002231447,-0.001063896,0.18076223,-7.4363904,-6.6989765,-0.000939,-0.001959112,-0.000736,0.17717093,-7.441179,-6.7085533,-0.000939,-0.002492036,-0.001535375,0.023865147,0.034040884,0.033451387,0.012780753,0.008104309,0.004058249,0.000569545,0.001158782,0.001118995,0.000163348,6.57E-05,1.65E-05,-0.024641127,-0.138652532,0.268241344,0.447404204,-0.229186622,-0.225856851,0.112862695,1.355834863,0.026522807,0.594893883,0.083559937,0.130909298,0.131846766,-0.004578342,-0.004995368,949.7175829,-3.631863035,-3.814517895
NoMove,1.2473791,-4.8961425,-9.931149,0.035155743,0.015905665,0.014107659,1.127669,-5.2002063,-10.163386,-0.07649203,-0.004212251,-0.009341043,1.188922807,-4.992842968,-10.08818559,-0.001332934,0.005069205,0.000882586,1.1875241,-4.975151,-10.101137,-0.001216385,0.004847476,0.001050993,1.1683705,-4.9536033,-10.113108,0.000915,0.004714241,0.001983612,0.020936136,0.059738078,0.04291284,0.017081562,0.003918953,0.003362383,0.000438322,0.003568638,0.001841512,0.00029178,1.54E-05,1.13E-05,0.165030356,-1.17947869,1.48454454,-0.618364713,0.254402797,0.250782562,0.171170914,1.063755037,2.060366755,1.899548552,-0.154052551,2.028034123,0.017609332,-0.011964742,-0.004253772,-12.81501248,0.773090308,3.809694467
NoMove,0.85473,-6.229713,-7.8888946,0.04042144,0.006566463,0.009424961,0.7206547,-6.471527,-8.118738,-0.08028606,-0.03340291,-0.008960949,0.786132348,-6.367306317,-7.996658834,-0.009246323,-0.011246974,0.004968307,0.78529817,-6.385336,-7.991845,-0.010606128,-0.010753599,0.005161562,0.79248077,-6.435614,-7.9391727,-0.004877183,-0.009687749,0.006760337,0.026413247,0.066599823,0.056010343,0.021518275,0.008442784,0.002276726,0.00069766,0.004435536,0.003137159,0.000463036,7.13E-05,5.18E-06,-0.038888479,0.299386643,-0.118447023,0.161203906,-0.083281006,-2.215677146,-0.282230039,-1.287964592,-1.18838572,0.215250742,-0.764273696,9.388633578,0.033598983,-0.010459654,-0.007004218,-2.3272251,-0.750671597,0.458249894
NoMove,0.35913026,-8.094796,-5.9998693,0.03509219,0.010030475,0.014487748,0.2633622,-8.264784,-6.1387334,-0.05896906,-0.02913951,-0.010826187,0.311253782,-8.182864691,-6.069250697,-0.004560224,-0.009843698,0.004236785,0.31124622,-8.185776,-6.069301,-0.00461072,-0.009954211,0.004628637,0.31124622,-8.195353,-6.0716953,-0.001146707,-0.010487136,0.000898,0.017460516,0.031731307,0.024624497,0.015771153,0.006427815,0.004485404,0.00030487,0.001006876,0.000606366,0.000248729,4.13E-05,2.01E-05,0.118383453,0.310528676,-0.128620054,-0.161817441,-0.169712227,-0.567890472,-0.046076388,-0.109864721,-0.436656463,0.039267561,0.442173338,0.560764775,0.056097363,-0.003877775,-0.004057255,-3.458416602,-0.652987849,1.058681071
NoMove,1.0079589,-8.870518,-4.7285485,0.035625115,0.003368913,0.019816998,0.8762778,-9.021352,-4.948815,-0.056304444,-0.02487611,-0.010293262,0.934890402,-8.935997561,-4.824003989,-0.003860692,-0.008272693,0.002805457,0.93613285,-8.935161,-4.8243165,-0.003011945,-0.008088974,0.00169755,0.94810385,-8.935161,-4.807557,-0.005943033,-0.008621899,0.000898,0.026370846,0.022088326,0.03349301,0.015631908,0.004472151,0.005315639,0.000695422,0.000487894,0.001121782,0.000244357,2.00E-05,2.83E-05,0.087997338,-0.194863009,-0.214005794,-0.42560226,-0.335337815,0.554303999,-0.567143174,1.051857083,0.406103525,0.524916997,0.469243216,0.042811065,0.02820742,-0.002471837,-0.00694299,-4.048991079,-0.54059197,1.89474999
NoMove,2.5737667,-6.859388,-7.132327,0.025233079,0.024152987,0.018484686,2.432509,-6.9862804,-7.314286,-0.033122208,-0.036067534,-0.014823124,2.486116315,-6.92725968,-7.229755897,-0.005428613,-0.009092558,0.004637044,2.4851813,-6.9288197,-7.2328835,-0.007275346,-0.009421286,0.004362175,2.4851813,-6.933608,-7.240066,-0.007008876,-0.011552987,0.000632,0.023747464,0.026080206,0.031832332,0.010863246,0.011940955,0.005645371,0.000563942,0.000680177,0.001013297,0.00011801,0.000142586,3.19E-05,0.628755959,0.085337268,0.065033936,0.482724194,0.000477745,-0.128334765,1.039672844,-0.662090826,-0.344410937,-0.260169422,-0.316296154,-0.013593901,0.009552033,-0.003764866,-0.004402961,-2.001108703,-1.31326677,1.217450424
NoMove,0.60573304,-7.1634517,-7.089231,0.03402634,0.029482238,0.013688361,0.4165911,-7.3549876,-7.3166804,-0.03498744,-0.035534613,-0.013757274,0.496799372,-7.238107863,-7.230108702,-0.005402807,-0.007544552,0.004060651,0.49559975,-7.228095,-7.2448545,-0.005943033,-0.007023124,0.005161562,0.49320555,-7.2233067,-7.252037,-0.003011945,-0.005424349,0.005428025,0.029856218,0.044981178,0.050908103,0.012693008,0.010690672,0.005115606,0.000891394,0.002023306,0.002591635,0.000161112,0.00011429,2.62E-05,0.315715002,-0.765198623,0.885702141,0.316319489,0.054823324,-1.246954861,0.93589423,-0.194697196,-0.028762732,0.050457895,0.369311534,1.443053818,0.060097132,-0.006214494,-0.007041126,-2.349335758,-1.417005522,1.259799394
NoMove,0.5434838,-7.28795,-6.895301,0.07399571,0.036676724,0.035271823,0.32800564,-7.524976,-7.1969705,-0.06749586,-0.038199235,-0.03853828,0.424953159,-7.410984153,-7.056972469,-0.005538003,-0.008512226,0.004865922,0.4189853,-7.419631,-7.0605006,-0.008874114,-0.008488668,0.004362175,0.40222588,-7.457938,-7.1131735,-0.023796018,-0.005424349,0.003829249,0.037026876,0.059549495,0.069617083,0.024241983,0.010717296,0.0111425,0.00137099,0.003546142,0.004846538,0.000587674,0.00011486,0.000124155,0.674987902,0.216580255,0.12786014,0.653975789,0.442062425,-0.609842912,0.622218656,-1.094285046,-1.018822097,0.121093554,1.412062216,2.490171631,0.087131665,-0.008035302,-0.009865007,-4.377387374,-1.259047426,2.289905332
NoMove,1.8100165,-8.513782,-4.6255975,0.04116172,0.023621285,0.011521285,1.6903064,-8.748413,-5.0421886,-0.050501373,-0.0176804,-0.029247474,1.737131915,-8.644164367,-4.823744406,-0.00096488,-0.000505879,-0.000578649,1.7357962,-8.645462,-4.8147397,-0.011464623,-0.000893,-0.000203,1.7357962,-8.604761,-4.8817773,-0.02438805,-0.002758499,-0.001535375,0.018808705,0.047796459,0.088051671,0.023227136,0.005833824,0.005571208,0.000353767,0.002284501,0.007753097,0.0005395,3.40E-05,3.10E-05,0.497825625,0.174554969,-0.020186923,0.243761022,0.557457976,-1.864227268,1.13332974,-0.552574917,-0.870797633,-1.566723967,2.100801289,6.402932718,0.010827448,-0.005529332,-0.018253801,-24.07256362,-11.53204994,-9.62795108
NoMove,0.40940848,-8.271967,-5.3582234,0.048622664,0.006567688,0.002461562,0.34476504,-8.475474,-5.7125654,-0.06595619,-0.011018837,-0.005798775,0.371965696,-8.342668854,-5.594727715,-0.00352769,-0.002184595,-0.000357095,0.37110126,-8.3150625,-5.638345,-0.003337522,-0.001692649,-0.000203,0.36631286,-8.300697,-5.6646814,-0.003337522,-0.001426187,6.34E-05,0.011232264,0.055300709,0.092260449,0.024395037,0.003515363,0.001335144,0.000126164,0.003058168,0.00851199,0.000595118,1.24E-05,1.78E-06,0.353180317,-1.008505844,1.096944275,-0.330931449,-0.243595377,-1.194792497,0.124391622,-0.344827308,-0.094818039,0.036342861,0.166397313,2.218486175,0.030197043,-0.006628659,-0.016490606,-6.915299735,-1.609160052,-3.738907524
NoMove,1.4915876,-6.907272,-7.338228,0.043885455,0.028682848,0.027810873,1.1875241,-7.1083846,-7.551312,-0.03338867,-0.05711807,-0.007362174,1.278455849,-7.005164366,-7.446952605,-0.002062774,-0.007740047,0.003520427,1.2641385,-7.007828,-7.4483614,-0.00354487,-0.007822512,0.003562787,1.2617443,-7.0126166,-7.489063,-0.009673501,-0.006223737,0.001964012,0.051317938,0.04411884,0.045333856,0.014763788,0.010679359,0.004759098,0.002633531,0.001946472,0.002055159,0.000217969,0.000114049,2.26E-05,1.165865414,0.03545306,0.238197675,0.237080147,-0.211334611,0.542394698,1.928988169,-0.832095969,-0.692708724,-0.5783854,3.451010453,1.861828802,0.040140564,-0.006298045,-0.006087571,-7.157249865,-1.379753747,1.351852385
NoMove,-2.456451,-3.892972,-8.463503,0.105645634,0.06652175,0.008856661,-2.6288335,-4.197036,-8.832211,-0.12670965,-0.04406018,-0.015124962,-2.541245941,-4.051246227,-8.606456963,-0.002772337,-0.001623358,-0.00030882,-2.542642,-4.050989,-8.611943,-0.003204287,-0.001959112,-0.000203,-2.540248,-4.048595,-8.619126,-0.041708115,-0.007821286,-0.000736,0.030939325,0.072616902,0.05447179,0.0483948,0.020367871,0.004588533,0.000957242,0.005273215,0.002967176,0.002342057,0.00041485,2.11E-05,-0.053164246,0.188294166,-0.26548648,-0.001443926,0.600768125,-0.613840791,0.332656209,-0.674883882,0.590776929,-0.648884254,0.779986784,0.39630961,-0.012174864,-0.017924584,-0.006329177,-17.45631643,-12.54675193,-14.85825563
NoMove,0.34715924,-4.654328,-10.093954,0.045947473,0.06147075,0.021568604,-0.047884032,-5.0038815,-10.309433,-0.06530061,-0.02766095,-0.024262942,0.163166106,-4.804137173,-10.19100763,-0.001530393,0.006321434,-0.000386771,0.1604115,-4.80396585,-10.196905,-0.0006835,0.006779327,-0.0004815,0.15083471,-4.8338933,-10.206482,0.002780551,0.009377336,-0.000148,0.058522385,0.05433425,0.036092466,0.016378032,0.012835317,0.007259075,0.00342487,0.002952211,0.001302666,0.00026824,0.000164745,5.27E-05,-0.33751537,-0.004551979,0.305816881,-0.145279687,0.260733233,0.074915829,1.250380704,0.521401369,0.082227881,0.28160789,1.377134916,0.554145995,0.358667536,-0.011309887,-0.003541599,-10.70184802,2.030444004,-18.7683996
NoMove,3.6248214,-4.5034933,-8.046912,0.041961104,0.0228219,0.011254824,3.5003228,-4.8219223,-8.3868885,-0.039309952,-0.028338898,-0.013792649,3.560429942,-4.664287972,-8.215476196,0.000540492,-0.001380729,0.00023729,3.560178,-4.6591167,-8.221688,-0.000273,-0.000893,0.000596,3.550601,-4.7141833,-8.286332,0.013716082,0.002837213,0.003260949,0.021945412,0.076553437,0.058849112,0.018836756,0.008273533,0.00473549,0.000481601,0.005860429,0.003463218,0.000354823,6.85E-05,2.24E-05,-0.143085206,-0.121455914,0.157989792,-0.04862656,-0.169878697,-0.368639747,-0.059432425,-1.125122277,-0.234248531,-1.11407564,-0.093131353,0.057612929,0.006163697,-0.016412674,-0.007163202,34.85114436,-5.992147446,19.95651217
NoMove,0.7541735,-4.8722005,-9.995792,0.05087703,0.021368148,0.009711026,0.62728083,-5.092467,-10.235212,-0.054508876,-0.009275032,-0.00694288,0.690233237,-4.950626928,-10.12577952,-0.002574082,0.006707667,8.46E-05,0.6895301,-4.9416323,-10.129868,-0.002215622,0.006845942,-0.000281,0.6991069,-4.936844,-10.149021,0.005178714,0.003914857,-0.000681,0.023697942,0.041712507,0.040119463,0.017987398,0.005178798,0.002792209,0.000561592,0.001739933,0.001609571,0.000323546,2.68E-05,7.80E-06,0.049900842,-0.814131243,0.585577485,-0.203038584,-0.068791366,0.437398138,-0.265654271,0.380220688,0.378935797,0.28054354,-0.0687946,0.395023716,0.034333237,-0.008425702,-0.003962111,-6.987887901,0.772071494,33.00518698
NoMove,-2.4133554,-3.5577838,-8.334216,0.09125666,0.081443645,0.10425023,-3.2632968,-4.1156325,-8.767567,-0.07581532,-0.12879525,-0.07028269,-2.815021707,-3.863379619,-8.627581367,-0.002115717,-0.005296061,0.000626053,-2.80361,-3.8546648,-8.63828,-0.005202753,-0.001959112,-6.98E-05,-2.8203697,-3.809175,-8.698134,-0.027585601,-0.001692649,-0.014325575,0.17580046,0.10809168,0.077031961,0.031775593,0.041455736,0.03598535,0.030905802,0.011683811,0.005933923,0.001009688,0.001718578,0.001294945,-0.127889483,-0.063207333,0.885972823,0.365360496,-0.556858981,0.474101495,-0.449714269,-0.454390735,1.049492346,-0.124424647,0.383502909,0.539205351,-0.062450836,-0.027978529,-0.00892857,-15.01883038,-7.827655086,57.47971569
NoMove,0.8834604,-3.4955344,-9.832987,0.47481883,0.3341951,0.25085956,-0.23942018,-6.5026517,-10.539276,-0.61634505,-0.22630873,-0.2556856,0.269793769,-4.724064884,-10.22897722,-0.002148585,0.002235443,0.0011092,0.2753332,-4.72495715,-10.2435915,0.004845636,0.001649925,-0.002279789,0.29688102,-4.572925,-10.335769,0.037687138,-0.000482,-0.002679479,0.140866689,0.312133312,0.108028014,0.10635691,0.053950191,0.055376747,0.019843424,0.097427205,0.011670052,0.011311792,0.002910623,0.003066584,0.763470375,-0.715099616,0.59885698,-0.71956388,0.93693785,-0.313597768,3.587169696,6.157492235,0.443860843,8.029279275,9.015862457,5.235516516,0.522127287,-0.066073037,-0.010560979,-49.5008996,24.13400365,49.92495026
NoMove,7.6494746,-3.4476504,-5.5641246,0.23781103,0.38041455,0.11997152,4.096479,-5.197812,-7.759608,-0.11045544,-0.026207197,-0.40016326,4.955543885,-4.703172359,-7.125018251,0.014135969,0.056816628,-0.059340344,4.3370965,-4.8722005,-7.4746976,0.001991729,0.022288974,-0.002601225,4.331111,-4.9464207,-7.4723034,-0.02145697,-0.004357273,0.001662175,1.179131018,0.414289037,0.705886163,0.056152457,0.09124764,0.115206948,1.390349959,0.171635406,0.498275275,0.003153098,0.008326132,0.013272641,1.300794084,1.663144438,1.203239182,1.731405833,1.749282178,-1.457449637,-0.063852404,1.279311571,-0.249611891,2.989690406,2.265208503,1.219988173,0.237941797,-0.088087147,-0.099071488,3.972310443,1.606002397,-1.941460732
NoMove,1.3814543,-4.900931,-9.792285,0.080454364,0.08611853,0.11056707,0.2705448,-5.391742,-10.192117,-0.08008928,-0.10666707,-0.07728897,0.919149162,-5.188686278,-9.967356636,-0.008735116,0.001429462,0.009768949,0.8655039,-5.197812,-9.957485,-0.011075497,0.001649925,0.007179632,0.79487497,-5.2241483,-9.921572,-0.018802907,-0.006343951,0.003449156,0.244645648,0.08392257,0.073494332,0.031419802,0.027858121,0.026839386,0.059851493,0.007042998,0.005401417,0.000987204,0.000776075,0.000720353,0.06688445,0.474928857,-0.299805616,0.438723393,-0.174567746,0.567650516,-0.94544489,0.206073403,-0.056637974,-0.169151307,1.271558135,1.859915848,0.266165338,-0.016174146,-0.007373503,-3.596953202,19.48853844,2.747418078
NoMove,2.2577322,-6.8426285,-8.02297,0.08844824,0.07292864,0.098576255,1.1444284,-7.419631,-8.655039,-0.08435267,-0.058970287,-0.11872389,1.55015233,-7.099281841,-8.345572226,-0.004443808,0.004632624,0.001392348,1.5370775,-7.103596,-8.3473845,-0.002149005,0.005713476,0.001050993,1.5634137,-7.0605006,-8.408437,0.015304288,0.009777026,-0.007742268,0.144109066,0.097810061,0.10088232,0.028158017,0.021948172,0.028782101,0.020767423,0.009566808,0.010177242,0.000792874,0.000481722,0.000828409,1.707562859,-0.288097552,0.280969002,-0.057756216,0.01642662,-0.597393877,6.879967697,0.530541938,0.245886115,0.252092531,0.54411989,4.327764071,0.092964455,-0.013777459,-0.012088125,-6.336461773,4.737740939,20.67162275
NoMove,0.60094464,-7.2113357,-6.591237,0.120301075,0.08011133,0.1386239,0.17717093,-7.752425,-6.9383965,-0.07661469,-0.08669418,-0.07134854,0.356851983,-7.468938922,-6.735108757,-0.003683077,-0.000631837,-0.000296466,0.35913026,-7.48188,-6.727707,-0.005469223,-0.001692649,-0.0020683,0.33518824,-7.5201874,-6.739678,-0.002804597,-0.003557887,0.003793874,0.076202585,0.078489184,0.057780895,0.031263134,0.019645583,0.026508695,0.005806834,0.006160552,0.003338632,0.000977384,0.000385949,0.000702711,0.045705262,0.448117474,-0.549958089,0.485872572,-0.139863514,1.763698577,0.130030135,0.876514714,-0.04158361,0.960092918,2.5280981,7.28949355,0.213541155,-0.010508746,-0.008579059,-8.488320126,-31.09280325,-89.41572352
NoMove,1.697489,-3.8666358,-9.545682,0.53104246,0.17191945,0.17758237,0.78290397,-6.0477533,-10.304645,-0.463662,-0.09347719,-0.2253089,1.238601202,-5.119587012,-9.99289391,-0.007522991,0.001186142,0.003012722,1.2114661,-5.12838,-10.0029745,-0.008810567,0.0010505,0.003715619,1.1587936,-5.1116204,-10.007763,0.013572282,0.003515163,0.005980551,0.145754391,0.267259449,0.091749212,0.109403623,0.031193697,0.046242902,0.021244342,0.071427613,0.008417918,0.011969153,0.000973047,0.002138406,0.149309214,0.844189218,0.219380041,0.307964463,1.532657627,-0.685964373,0.528464894,4.870528556,2.08729959,6.903396888,6.690923564,7.12454813,0.11767661,-0.052203322,-0.009181446,-14.54257093,26.29845482,15.34920816
NoMove,1.946486,-5.626374,-7.711724,0.1613954,0.15072267,0.039268762,0.61770403,-6.679823,-8.50181,-0.57883734,-0.19940904,-0.046532158,0.924708744,-6.434328861,-7.908837097,-0.032869485,-0.004907976,-0.000785326,0.82240826,-6.5960255,-7.788338,-0.017933842,-0.01395115,0.002097244,0.7230489,-6.6295447,-7.759608,-0.021664318,-0.017948085,0.003562787,0.223786331,0.292315141,0.217196268,0.076411079,0.035913409,0.013878719,0.050080322,0.085448142,0.047174219,0.005838653,0.001289773,0.000192619,1.416131039,1.205374949,-1.160059163,-3.27443584,-0.583806793,-0.69603603,1.959916515,0.021180304,-0.061886269,17.17168472,8.05039068,1.563241028,0.24200737,-0.045430557,-0.027462478,-2.324681367,-7.31735694,-17.67255932
NoMove,1.0726024,-7.9870567,-5.961562,0.16086248,0.05586202,0.096025266,0.47884035,-8.391677,-6.26802,-0.124518834,-0.1122758,-0.05106202,0.834762362,-8.169225321,-6.124766131,-0.004359677,-0.006874186,0.003131117,0.82121116,-8.169016,-6.129156,-0.006742421,-0.005424349,0.003562787,0.82599956,-8.171411,-6.136339,-0.011805209,-0.005424349,0.003829249,0.080680007,0.054401851,0.052438802,0.033085768,0.02210512,0.017094346,0.006509264,0.002959561,0.002749828,0.001094668,0.000488636,0.000292217,0.257714384,-0.325671691,0.305332115,0.703411014,-0.804509964,0.867762414,1.988022161,1.654394413,0.233778944,3.843725929,2.382950738,6.400850067,0.096650269,-0.006659365,-0.008561764,-7.589041661,-3.215671063,5.459504038
NoMove,1.1228806,-8.89446,-4.4484267,0.14247656,0.05879311,0.16184151,0.30406362,-9.181764,-4.8458643,-0.13810842,-0.13785619,-0.10781854,0.763211014,-9.013516712,-4.673411186,-0.006587866,-0.007132234,0.004045219,0.81402856,-9.011775,-4.685453,-0.006076265,-0.005957273,0.000898,0.81402856,-9.011775,-4.7189717,-0.012338127,-0.005690812,-0.00256585,0.163515833,0.044728377,0.062672112,0.032962351,0.020449557,0.035837521,0.026737428,0.002000628,0.003927794,0.001086517,0.000418184,0.001284328,-0.919744738,-0.369930606,0.432151344,0.057270239,-1.324656225,0.653734372,0.564158992,0.520939754,-0.16856845,2.405497168,7.405636362,3.800684276,0.214247214,-0.004962367,-0.013410357,-5.003494433,-2.86720221,8.859228618
